brightness,contrast,saturation,color_uniformity,warm_ratio,transparency,dark_ratio,edge_density,edge_intensity,texture_roughness,smoothness,entropy,edge_entropy,channel_variance,highlights,category,filename
98.07,38.23,0.0921,0.092,0.0193,0.0,0.0894,12.4,28.9,38.99,15.99,5.1899,1.7702,2.39,0.0,mixed,20260409_082727_a6.jpg
175.69,64.57,0.0874,0.0973,0.1085,0.3749,0.0388,20.66,49.83,65.77,26.85,5.4608,2.1327,6.15,0.204,mixed,20260409_082727_a7.jpg
129.76,42.53,0.069,0.0429,0.0281,0.0027,0.0304,14.31,34.21,43.44,17.08,5.347,1.8662,3.04,0.0,mixed,20260409_082727_a8.jpg
129.98,56.99,0.1239,0.1628,0.0719,0.0745,0.087,17.69,41.67,58.03,22.71,5.7185,2.078,5.73,0.0009,mixed,20260409_082727_a9.jpg
134.81,44.43,0.0911,0.0879,0.1304,0.0115,0.0553,16.31,36.09,45.63,19.33,5.2901,2.0782,3.71,0.0001,mixed,20260409_082735_a0.jpg
134.81,44.43,0.0911,0.0873,0.1302,0.0114,0.0553,16.31,36.08,45.63,20.83,5.2905,2.0805,3.76,0.0001,mixed,20260409_082735_a1.jpg
134.82,43.65,0.0883,0.0779,0.1288,0.0094,0.0524,15.02,33.16,44.7,18.23,5.2696,2.0384,3.71,0.0,mixed,20260409_082735_a10.jpg
134.56,41.79,0.0845,0.0687,0.1264,0.0062,0.0433,11.7,27.72,42.49,15.88,5.2218,1.8055,3.64,0.0,mixed,20260409_082735_a11.jpg
132.92,46.97,0.0939,0.0967,0.1429,0.018,0.0693,18.73,39.63,48.39,20.83,5.405,2.2376,3.58,0.0001,mixed,20260409_082735_a12.jpg
132.99,46.61,0.0928,0.0929,0.1434,0.0171,0.0674,19.86,41.11,48.14,20.6,5.3943,2.3138,3.66,0.0001,mixed,20260409_082735_a13.jpg
134.34,44.52,0.0928,0.0891,0.1317,0.0113,0.0573,20.61,37.7,45.85,19.87,5.3039,2.5625,3.67,0.0001,mixed,20260409_082735_a14.jpg
149.75,46.64,0.1427,0.089,0.1337,0.0381,0.0419,17.4,38.5,47.93,20.38,5.3596,2.1397,44.47,0.0048,mixed,20260409_082735_a15.jpg
134.8,44.43,0.0912,0.0877,0.1302,0.0115,0.0562,16.35,35.99,45.63,20.97,5.2886,2.0953,3.77,0.0001,mixed,20260409_082735_a2.jpg
134.81,44.43,0.0911,0.0873,0.1302,0.0114,0.0553,16.31,36.08,45.63,19.39,5.2905,2.0805,3.76,0.0001,mixed,20260409_082735_a3.jpg
134.8,44.43,0.0919,0.0881,0.129,0.0115,0.056,16.35,35.99,45.63,20.83,5.2891,2.0944,3.72,0.0001,mixed,20260409_082735_a4.jpg
135.19,38.82,0.0775,0.0877,0.0836,0.0073,0.0401,19.21,43.71,40.47,16.98,4.9807,2.0964,2.63,0.0001,mixed,20260409_082735_a5.jpg
110.23,36.5,0.0917,0.0936,0.1128,0.0,0.0699,13.62,29.83,37.5,16.5,5.0038,1.9375,2.32,0.0,mixed,20260409_082735_a6.jpg
185.12,59.57,0.083,0.0889,0.1374,0.435,0.0403,21.63,47.39,61.07,26.5,5.4576,2.3207,4.12,0.1528,mixed,20260409_082735_a7.jpg
134.36,31.45,0.0578,0.0391,0.0972,0.0001,0.001,12.99,30.01,32.34,13.72,4.7973,1.8452,1.73,0.0,mixed,20260409_082735_a8.jpg
134.58,51.42,0.1237,0.1672,0.1477,0.0205,0.0782,18.29,39.63,52.63,22.33,5.44,2.1983,4.95,0.0015,mixed,20260409_082735_a9.jpg
143.74,40.29,0.0448,0.0728,0.0009,0.0,0.0612,15.26,39.69,41.51,22.23,3.5225,1.5265,1.37,0.0,mixed,20260409_082739_a0.jpg
143.74,40.29,0.0441,0.071,0.0009,0.0,0.0613,15.26,39.7,41.51,11.92,3.5222,1.5256,1.3,0.0,mixed,20260409_082739_a1.jpg
143.72,39.47,0.0421,0.059,0.0009,0.0,0.0577,13.54,35.56,40.51,20.28,3.4964,1.468,1.38,0.0,mixed,20260409_082739_a10.jpg
143.59,37.83,0.0386,0.0449,0.0002,0.0,0.0491,10.5,29.87,38.5,16.73,3.5395,1.3308,1.37,0.0,mixed,20260409_082739_a11.jpg
137.23,50.87,0.0639,0.1116,0.0056,0.0,0.1203,19.47,48.89,52.43,26.57,3.8843,1.775,1.42,0.0,mixed,20260409_082739_a12.jpg
140.81,43.55,0.0501,0.1016,0.0055,0.0,0.0784,21.78,51.36,45.57,24.92,3.9492,1.9285,1.09,0.0,mixed,20260409_082739_a13.jpg
143.24,40.88,0.0539,0.0897,0.0045,0.0,0.0609,33.0,49.79,42.93,24.37,4.1902,3.0468,1.31,0.0,mixed,20260409_082739_a14.jpg
133.82,37.2,0.308,0.0891,0.0001,0.0,0.0632,14.09,36.75,38.35,20.31,3.4194,1.478,411.05,0.0,mixed,20260409_082739_a15.jpg
143.73,40.28,0.0449,0.0724,0.0006,0.0,0.0612,15.25,39.74,41.51,11.94,3.5198,1.5211,1.4,0.0,mixed,20260409_082739_a2.jpg
143.74,40.29,0.0441,0.071,0.0009,0.0,0.0613,15.26,39.7,41.51,22.17,3.5222,1.5256,1.3,0.0,mixed,20260409_082739_a3.jpg
143.73,40.28,0.0436,0.07,0.0012,0.0,0.0613,15.26,39.74,41.51,11.9,3.5192,1.5216,1.32,0.0,mixed,20260409_082739_a4.jpg
140.31,37.49,0.0386,0.0708,0.0,0.0,0.0519,17.26,43.99,39.1,15.3,3.7725,1.6539,1.14,0.0,mixed,20260409_082739_a5.jpg
86.27,24.32,0.0465,0.0809,0.0,0.0,0.0864,9.38,24.1,25.04,14.75,2.7972,1.2894,0.38,0.0,mixed,20260409_082739_a6.jpg
198.94,55.9,0.0417,0.067,0.01,0.7727,0.0508,20.76,54.0,57.54,32.21,3.9574,1.6605,2.23,0.0036,mixed,20260409_082739_a7.jpg
143.38,31.44,0.0281,0.0259,0.0,0.0,0.0106,12.97,34.74,32.49,17.48,3.189,1.4165,0.74,0.0,mixed,20260409_082739_a8.jpg
144.91,50.26,0.0847,0.1893,0.0096,0.0,0.0891,18.15,47.9,51.28,26.87,3.7283,1.5768,1.98,0.0,mixed,20260409_082739_a9.jpg
101.71,27.9,0.1142,0.0371,0.0391,0.012,0.0002,9.65,27.1,28.46,11.59,4.461,1.3568,14.24,0.0009,mixed,20260409_082745_a0.jpg
101.7,27.91,0.1147,0.0379,0.0397,0.012,0.0002,9.65,27.1,28.46,12.44,4.4609,1.3587,14.68,0.0009,mixed,20260409_082745_a1.jpg
101.71,27.55,0.114,0.0369,0.0386,0.0109,0.0001,8.99,25.38,28.01,10.97,4.4497,1.3236,14.3,0.0003,mixed,20260409_082745_a10.jpg
101.62,26.74,0.1131,0.0366,0.0383,0.0083,0.0,7.46,22.54,27.01,9.72,4.4148,1.168,14.23,0.0,mixed,20260409_082745_a11.jpg
110.34,36.32,0.1142,0.0521,0.0696,0.0283,0.0002,13.36,35.16,37.16,15.27,4.8632,1.6688,9.1,0.0043,mixed,20260409_082745_a12.jpg
110.77,35.68,0.1101,0.0552,0.0653,0.0272,0.0001,15.03,37.91,36.76,15.27,4.8766,1.7805,8.39,0.0039,mixed,20260409_082745_a13.jpg
101.26,28.64,0.1182,0.0417,0.0405,0.0109,0.001,26.0,38.89,30.29,14.86,4.6167,2.8562,14.02,0.0013,mixed,20260409_082745_a14.jpg
120.47,29.08,0.1679,0.0306,0.022,0.0162,0.0,10.5,29.98,29.58,11.8,4.5192,1.4016,64.86,0.009,mixed,20260409_082745_a15.jpg
101.71,27.89,0.1145,0.0367,0.0402,0.0118,0.0002,9.61,27.07,28.45,12.34,4.4632,1.3576,14.34,0.0008,mixed,20260409_082745_a2.jpg
101.7,27.91,0.1147,0.0379,0.0397,0.012,0.0002,9.65,27.1,28.46,11.54,4.4609,1.3587,14.68,0.0009,mixed,20260409_082745_a3.jpg
101.71,27.9,0.114,0.0371,0.0388,0.0118,0.0002,9.61,27.07,28.45,12.43,4.4627,1.3561,14.33,0.0007,mixed,20260409_082745_a4.jpg
102.37,26.77,0.109,0.0419,0.0339,0.0102,0.0002,11.73,31.5,27.59,11.85,4.4677,1.5068,13.4,0.0009,mixed,20260409_082745_a5.jpg
64.89,17.9,0.1098,0.0387,0.0232,0.0,0.0305,6.46,17.38,18.28,12.08,3.8377,1.1046,5.3,0.0,mixed,20260409_082745_a6.jpg
117.95,31.74,0.1128,0.0345,0.0388,0.0193,0.0,10.95,30.97,32.33,12.77,4.6632,1.4542,20.65,0.0108,mixed,20260409_082745_a7.jpg
101.28,21.81,0.0915,0.0311,0.0291,0.0009,0.0,8.36,23.86,22.25,9.36,4.1164,1.2359,8.62,0.0,mixed,20260409_082745_a8.jpg
101.12,32.62,0.1336,0.0423,0.0427,0.0149,0.0021,10.6,29.35,33.25,13.37,4.6994,1.4659,20.35,0.0059,mixed,20260409_082745_a9.jpg
173.78,14.54,0.0373,0.0294,0.0,0.009,0.0,8.3,31.26,14.73,9.39,3.4861,0.9083,6.46,0.0018,mixed,20260409_083119_a0.jpg
173.78,14.55,0.0372,0.0298,0.0,0.0092,0.0,8.3,31.26,14.74,9.88,3.4887,0.909,6.45,0.002,mixed,20260409_083119_a1.jpg
173.78,14.43,0.0373,0.0287,0.0001,0.0092,0.0,8.17,31.09,14.59,9.28,3.4814,0.8925,6.5,0.001,mixed,20260409_083119_a10.jpg
173.71,14.11,0.0369,0.0276,0.0,0.0089,0.0,7.4,30.64,14.17,9.01,3.4744,0.714,6.41,0.0,mixed,20260409_083119_a11.jpg
175.26,14.46,0.0356,0.0235,0.0,0.006,0.0,8.72,32.74,14.82,9.86,3.5496,0.8829,6.48,0.0013,mixed,20260409_083119_a12.jpg
172.08,18.07,0.0341,0.0238,0.0,0.0063,0.0,10.56,33.94,18.78,9.59,3.7316,1.1594,5.77,0.0011,mixed,20260409_083119_a13.jpg
173.18,16.41,0.0428,0.0324,0.0014,0.0099,0.0,31.38,47.03,19.47,14.65,3.9928,2.9984,6.43,0.0018,mixed,20260409_083119_a14.jpg
180.06,14.49,0.1749,0.0245,0.0,0.0122,0.0,8.46,32.27,14.71,10.38,3.4192,0.903,185.64,0.0027,mixed,20260409_083119_a15.jpg
173.77,14.53,0.0371,0.03,0.0,0.0091,0.0,8.29,31.27,14.73,9.94,3.4893,0.9047,6.43,0.0018,mixed,20260409_083119_a2.jpg
173.78,14.55,0.0372,0.0298,0.0,0.0092,0.0,8.3,31.26,14.74,9.4,3.4887,0.909,6.45,0.002,mixed,20260409_083119_a3.jpg
173.78,14.54,0.0373,0.0289,0.0,0.009,0.0,8.29,31.27,14.73,9.88,3.4903,0.9048,6.45,0.0018,mixed,20260409_083119_a4.jpg
165.67,21.42,0.0319,0.0314,0.0004,0.0063,0.0,9.86,31.13,21.99,8.38,3.6685,1.191,4.48,0.0015,mixed,20260409_083119_a5.jpg
139.67,11.74,0.0388,0.0278,0.0,0.0,0.0,6.65,25.14,11.9,4.21,3.1592,0.8101,4.58,0.0,mixed,20260409_083119_a6.jpg
225.55,17.64,0.0341,0.0282,0.0015,0.8608,0.0,10.22,40.16,17.87,18.23,3.6407,0.9849,9.24,0.2833,mixed,20260409_083119_a7.jpg
173.49,9.45,0.0239,0.0185,0.0,0.0036,0.0,7.28,30.56,9.62,8.62,2.8169,0.7285,2.8,0.0,mixed,20260409_083119_a8.jpg
173.16,17.3,0.0428,0.0384,0.0011,0.0114,0.0003,8.77,31.64,17.53,9.78,3.6496,0.9777,8.46,0.0038,mixed,20260409_083119_a9.jpg
80.79,53.72,0.1017,0.0746,0.0372,0.0601,0.1218,13.31,34.47,54.75,13.69,4.77,1.7901,1.11,0.006,mixed,20260409_083135_a0.jpg
80.78,53.72,0.1015,0.0755,0.0427,0.0602,0.123,13.31,34.45,54.75,24.54,4.7705,1.7903,1.1,0.0059,mixed,20260409_083135_a1.jpg
80.8,53.13,0.1011,0.0734,0.038,0.056,0.1198,11.9,29.47,53.95,13.22,4.7623,1.7417,1.11,0.0057,mixed,20260409_083135_a10.jpg
80.5,51.66,0.0985,0.0727,0.0384,0.045,0.1173,8.6,20.94,52.17,12.42,4.7635,1.4161,1.09,0.0041,mixed,20260409_083135_a11.jpg
81.14,47.9,0.0939,0.0689,0.0348,0.0526,0.0964,15.75,41.22,49.48,16.16,4.7071,1.9344,0.88,0.0062,mixed,20260409_083135_a12.jpg
81.61,47.42,0.0902,0.0682,0.0331,0.049,0.0949,17.57,44.15,49.18,15.7,4.7565,2.0155,0.87,0.0071,mixed,20260409_083135_a13.jpg
80.28,53.87,0.1101,0.0783,0.0506,0.0598,0.1309,20.57,37.51,55.09,14.96,4.824,2.5745,1.18,0.0067,mixed,20260409_083135_a14.jpg
85.08,54.56,0.2153,0.0954,0.2653,0.0804,0.0867,13.61,35.18,55.61,13.36,4.78,1.809,27.61,0.0132,mixed,20260409_083135_a15.jpg
80.77,53.72,0.1029,0.0754,0.0401,0.0604,0.123,13.25,34.26,54.74,24.54,4.7691,1.7958,1.14,0.006,mixed,20260409_083135_a2.jpg
80.78,53.72,0.1015,0.0755,0.0427,0.0602,0.123,13.31,34.45,54.75,13.69,4.7705,1.7903,1.1,0.0059,mixed,20260409_083135_a3.jpg
80.78,53.72,0.1014,0.0754,0.039,0.0605,0.123,13.26,34.26,54.74,24.53,4.7678,1.7949,1.14,0.0061,mixed,20260409_083135_a4.jpg
83.8,53.28,0.0959,0.0753,0.0412,0.0543,0.116,17.19,42.86,54.62,23.55,4.8668,1.943,1.03,0.0043,mixed,20260409_083135_a5.jpg
55.83,37.5,0.1075,0.0771,0.0005,0.0,0.3689,9.45,24.41,38.23,14.86,4.2681,1.4823,0.65,0.0,mixed,20260409_083135_a6.jpg
89.73,59.47,0.1018,0.0756,0.0878,0.1181,0.0828,14.59,37.82,60.48,13.61,4.8632,1.8679,1.53,0.0457,mixed,20260409_083135_a7.jpg
80.35,33.77,0.0603,0.0412,0.0,0.0,0.0015,9.49,24.02,34.42,10.89,4.1232,1.431,0.47,0.0,mixed,20260409_083135_a8.jpg
79.85,64.44,0.1398,0.116,0.1378,0.1207,0.2254,15.13,39.39,65.43,15.34,4.9565,1.9147,2.0,0.0555,mixed,20260409_083135_a9.jpg
106.64,46.85,0.2635,0.2128,0.3934,0.0069,0.0093,13.44,28.48,47.44,14.61,5.2844,2.0371,91.59,0.0,mixed,20260409_174505_a0.jpg
106.63,46.85,0.2628,0.2134,0.3897,0.0071,0.0093,13.43,28.47,47.44,15.07,5.2846,2.0382,91.29,0.0,mixed,20260409_174505_a1.jpg
106.66,46.55,0.2623,0.2116,0.3931,0.0066,0.0076,12.41,26.41,47.05,13.99,5.2706,1.9722,91.54,0.0,mixed,20260409_174505_a10.jpg
106.28,45.7,0.2609,0.2113,0.3906,0.005,0.0056,9.13,22.52,46.01,12.49,5.2332,1.6056,91.57,0.0,mixed,20260409_174505_a11.jpg
104.94,42.54,0.254,0.2078,0.334,0.0065,0.006,17.62,34.56,43.47,15.81,5.2272,2.3224,52.27,0.0,mixed,20260409_174505_a12.jpg
106.53,42.17,0.2313,0.205,0.3069,0.0078,0.006,19.21,37.99,43.28,15.88,5.2166,2.3597,43.28,0.0,mixed,20260409_174505_a13.jpg
106.23,47.51,0.2691,0.2148,0.4034,0.0116,0.0279,32.13,46.24,49.19,18.65,5.4039,3.0414,91.46,0.0,mixed,20260409_174505_a14.jpg
97.66,43.47,0.2609,0.215,0.2991,0.0,0.025,12.53,26.3,44.0,14.14,5.183,1.9791,40.32,0.0,mixed,20260409_174505_a15.jpg
106.64,46.85,0.2629,0.2133,0.392,0.0073,0.0096,13.5,28.46,47.45,15.04,5.2859,2.0439,91.38,0.0,mixed,20260409_174505_a2.jpg
106.63,46.85,0.2628,0.2134,0.3897,0.0071,0.0093,13.43,28.47,47.44,14.62,5.2846,2.0382,91.29,0.0,mixed,20260409_174505_a3.jpg
106.64,46.85,0.2628,0.2128,0.3884,0.0075,0.0096,13.5,28.45,47.44,15.08,5.2866,2.043,91.42,0.0,mixed,20260409_174505_a4.jpg
108.07,43.13,0.2027,0.1853,0.3074,0.0029,0.0099,16.3,36.19,44.05,14.5,5.0983,2.0633,47.5,0.0,mixed,20260409_174505_a5.jpg
89.07,39.38,0.2655,0.2153,0.3435,0.0,0.048,11.39,24.06,39.87,13.59,5.0406,1.8745,65.23,0.0,mixed,20260409_174505_a6.jpg
122.85,54.17,0.2639,0.2147,0.4397,0.0707,0.0045,15.44,32.74,54.84,16.43,5.4902,2.1634,124.21,0.0127,mixed,20260409_174505_a7.jpg
106.21,37.28,0.2094,0.1752,0.3239,0.0,0.0006,11.49,25.08,37.75,11.86,4.9614,1.8564,58.22,0.0,mixed,20260409_174505_a8.jpg
106.1,61.18,0.3536,0.2603,0.493,0.0589,0.1474,16.13,33.46,61.9,18.71,5.6642,2.2249,150.47,0.0081,mixed,20260409_174505_a9.jpg
112.53,28.81,0.2738,0.1718,0.254,0.0048,0.0121,15.16,30.97,29.91,14.2,4.7444,2.1003,46.29,0.0,mixed,20260409_174517_a0.jpg
112.53,28.81,0.2741,0.1719,0.2552,0.0048,0.0121,15.17,30.97,29.91,15.05,4.7442,2.1019,46.03,0.0,mixed,20260409_174517_a1.jpg
112.53,28.22,0.2714,0.1706,0.2504,0.0042,0.0116,13.52,27.49,29.09,13.02,4.7182,2.0063,46.08,0.0,mixed,20260409_174517_a10.jpg
112.21,26.75,0.2671,0.1667,0.243,0.0033,0.0111,9.64,21.71,27.21,10.66,4.6415,1.6607,45.41,0.0,mixed,20260409_174517_a11.jpg
107.6,35.67,0.3135,0.1869,0.2539,0.0038,0.054,14.13,29.31,36.5,14.74,4.9956,2.029,70.8,0.0,mixed,20260409_174517_a12.jpg
108.02,35.38,0.3117,0.1865,0.2495,0.0037,0.0515,14.86,30.63,36.3,14.52,4.9972,2.079,71.43,0.0,mixed,20260409_174517_a13.jpg
112.0,29.61,0.2755,0.1742,0.2523,0.0046,0.0126,29.67,43.43,31.88,17.29,4.8379,2.9584,45.8,0.0,mixed,20260409_174517_a14.jpg
94.42,26.64,0.4056,0.1386,0.0325,0.0001,0.0225,13.74,27.85,27.64,14.49,4.6376,2.0096,349.85,0.0,mixed,20260409_174517_a15.jpg
112.52,28.79,0.2739,0.1718,0.2522,0.0048,0.012,15.1,30.87,29.88,15.04,4.7442,2.0825,46.0,0.0,mixed,20260409_174517_a2.jpg
112.53,28.81,0.2741,0.1719,0.2552,0.0048,0.0121,15.17,30.97,29.91,14.27,4.7442,2.1019,46.03,0.0,mixed,20260409_174517_a3.jpg
112.53,28.79,0.2742,0.1717,0.2563,0.0048,0.0119,15.09,30.88,29.88,15.03,4.7442,2.0812,46.35,0.0,mixed,20260409_174517_a4.jpg
116.83,25.23,0.2391,0.1706,0.1985,0.0045,0.0004,17.97,35.59,26.68,12.45,4.5513,2.2214,42.57,0.0001,mixed,20260409_174517_a5.jpg
97.87,25.21,0.2749,0.173,0.226,0.0001,0.0165,13.28,27.16,26.16,13.59,4.5569,1.9766,35.15,0.0,mixed,20260409_174517_a6.jpg
141.7,35.24,0.2694,0.1711,0.2831,0.0433,0.0068,18.57,37.39,36.55,16.39,5.0428,2.2932,67.71,0.0041,mixed,20260409_174517_a7.jpg
112.16,21.56,0.2107,0.1369,0.1622,0.0001,0.0034,12.35,26.13,22.39,10.9,4.3305,1.8803,25.73,0.0,mixed,20260409_174517_a8.jpg
111.96,32.86,0.3131,0.199,0.2748,0.0074,0.0193,16.73,33.78,34.11,16.04,4.9321,2.1972,60.06,0.0001,mixed,20260409_174517_a9.jpg
101.2,28.73,0.3141,0.2165,0.6245,0.0,0.0002,15.06,28.58,29.7,12.99,4.6995,2.1934,203.29,0.0,mixed,20260409_174526_a0.jpg
101.21,28.72,0.3147,0.2154,0.6286,0.0,0.0003,15.05,28.58,29.7,13.82,4.6998,2.1928,204.27,0.0,mixed,20260409_174526_a1.jpg
101.21,28.23,0.313,0.2149,0.6264,0.0,0.0001,13.62,25.38,29.01,11.96,4.6689,2.1269,203.14,0.0,mixed,20260409_174526_a10.jpg
100.85,26.97,0.3123,0.2119,0.6283,0.0,0.0,9.51,20.54,27.39,9.89,4.5835,1.7042,203.21,0.0,mixed,20260409_174526_a11.jpg
98.13,28.64,0.3201,0.221,0.4902,0.0,0.0068,17.6,33.53,29.86,15.12,4.8233,2.3328,120.53,0.0,mixed,20260409_174526_a12.jpg
101.5,27.99,0.301,0.2324,0.4741,0.0,0.0074,20.65,40.46,29.75,14.85,4.7445,2.4094,120.97,0.0,mixed,20260409_174526_a13.jpg
100.72,29.07,0.3179,0.2167,0.6224,0.0,0.0005,22.43,34.61,30.51,14.54,4.7487,2.7012,203.43,0.0,mixed,20260409_174526_a14.jpg
102.04,29.62,0.4048,0.1705,0.989,0.0,0.0003,15.52,29.26,30.63,13.33,4.7458,2.2227,468.68,0.0,mixed,20260409_174526_a15.jpg
101.21,28.71,0.3145,0.216,0.6276,0.0,0.0002,15.02,28.46,29.68,13.78,4.6974,2.1893,204.18,0.0,mixed,20260409_174526_a2.jpg
101.21,28.72,0.3147,0.2154,0.6286,0.0,0.0003,15.05,28.58,29.7,13.04,4.6998,2.1928,204.27,0.0,mixed,20260409_174526_a3.jpg
101.21,28.71,0.3142,0.2161,0.6283,0.0,0.0003,15.02,28.46,29.68,13.8,4.6965,2.1889,203.34,0.0,mixed,20260409_174526_a4.jpg
106.67,28.54,0.2621,0.2163,0.5544,0.0,0.0002,17.47,34.89,29.83,12.91,4.5809,2.2405,143.28,0.0,mixed,20260409_174526_a5.jpg
76.19,21.73,0.3167,0.217,0.5157,0.0,0.0079,11.44,21.58,22.46,12.76,4.308,1.9316,116.87,0.0,mixed,20260409_174526_a6.jpg
112.37,32.01,0.3157,0.2171,0.683,0.0,0.0001,16.72,31.6,33.1,13.81,4.8545,2.2951,253.35,0.0,mixed,20260409_174526_a7.jpg
100.67,22.02,0.2476,0.1757,0.5183,0.0,0.0,12.3,24.22,22.76,10.4,4.323,1.9702,119.44,0.0,mixed,20260409_174526_a8.jpg
100.94,37.84,0.4033,0.2578,0.7822,0.0,0.0065,18.58,34.1,39.1,16.6,5.0823,2.4132,346.3,0.0,mixed,20260409_174526_a9.jpg
103.56,48.72,0.2362,0.1241,0.2556,0.056,0.0524,17.22,36.8,49.81,21.65,5.3228,2.2047,10.4,0.0002,mixed,20260409_174539_a0.jpg
103.56,48.72,0.236,0.1234,0.2548,0.056,0.0524,17.22,36.81,49.81,17.21,5.3232,2.2037,10.55,0.0002,mixed,20260409_174539_a1.jpg
103.54,48.12,0.2345,0.1215,0.2535,0.0535,0.0503,15.42,32.67,48.99,19.94,5.2976,2.1311,10.52,0.0,mixed,20260409_174539_a10.jpg
103.22,46.64,0.2311,0.1183,0.2538,0.0464,0.0429,10.77,24.94,47.13,16.55,5.2303,1.7504,10.19,0.0,mixed,20260409_174539_a11.jpg
106.1,52.33,0.236,0.1313,0.2126,0.0472,0.0631,20.42,41.89,53.64,22.28,5.3408,2.3843,21.39,0.0007,mixed,20260409_174539_a12.jpg
107.71,51.85,0.2272,0.1339,0.208,0.0496,0.0571,22.88,46.14,53.41,22.07,5.3768,2.4539,18.99,0.0007,mixed,20260409_174539_a13.jpg
103.05,49.03,0.2423,0.1283,0.2533,0.0524,0.0505,27.71,43.49,50.57,23.17,5.3818,2.8976,10.36,0.0009,mixed,20260409_174539_a14.jpg
108.65,52.62,0.4225,0.209,0.9389,0.0837,0.0512,18.42,39.11,53.77,23.13,5.4183,2.27,362.38,0.0123,mixed,20260409_174539_a15.jpg
103.55,48.72,0.2361,0.1236,0.2544,0.0565,0.0526,17.16,36.7,49.81,17.17,5.3238,2.1908,10.64,0.0003,mixed,20260409_174539_a2.jpg
103.56,48.72,0.236,0.1234,0.2548,0.056,0.0524,17.22,36.81,49.81,21.63,5.3232,2.2037,10.55,0.0002,mixed,20260409_174539_a3.jpg
103.55,48.72,0.2364,0.1239,0.2549,0.0566,0.0524,17.17,36.7,49.81,17.2,5.323,2.1907,10.39,0.0003,mixed,20260409_174539_a4.jpg
110.39,45.53,0.1948,0.1327,0.2169,0.0495,0.0292,21.68,45.91,47.33,17.51,5.1693,2.272,6.25,0.0009,mixed,20260409_174539_a5.jpg
74.13,35.13,0.2376,0.1262,0.2193,0.0,0.1036,12.6,26.97,35.91,18.02,4.8664,1.9276,5.4,0.0,mixed,20260409_174539_a6.jpg
117.63,55.0,0.233,0.1281,0.2668,0.1058,0.027,19.31,40.95,56.19,24.0,5.4684,2.3089,9.39,0.0515,mixed,20260409_174539_a7.jpg
103.2,35.27,0.1678,0.0824,0.22,0.0,0.0024,13.57,29.46,36.06,16.0,4.8717,1.9644,5.5,0.0,mixed,20260409_174539_a8.jpg
102.64,61.49,0.3186,0.2064,0.2755,0.1011,0.0969,20.46,43.16,62.75,26.92,5.6022,2.369,11.78,0.0508,mixed,20260409_174539_a9.jpg
106.44,39.66,0.3448,0.1392,0.3381,0.0126,0.021,13.49,29.67,40.37,13.44,5.143,1.9576,77.87,0.0,mixed,20260409_174548_a0.jpg
106.44,39.66,0.3452,0.1388,0.3375,0.0125,0.0208,13.49,29.67,40.37,15.58,5.1429,1.9587,77.78,0.0,mixed,20260409_174548_a1.jpg
106.44,39.26,0.3437,0.1395,0.3378,0.0115,0.0171,12.32,27.07,39.84,12.67,5.1221,1.8932,78.0,0.0,mixed,20260409_174548_a10.jpg
106.13,38.25,0.3403,0.1398,0.3287,0.0087,0.0141,8.99,22.3,38.57,10.92,5.0708,1.5323,76.96,0.0,mixed,20260409_174548_a11.jpg
104.78,35.76,0.3179,0.1442,0.4458,0.009,0.0177,16.89,36.5,36.87,13.69,4.9955,2.1542,16.81,0.0,mixed,20260409_174548_a12.jpg
105.95,34.07,0.2897,0.1609,0.3986,0.0042,0.0174,17.58,38.68,35.36,14.41,4.8518,2.1399,13.64,0.0,mixed,20260409_174548_a13.jpg
105.96,39.73,0.3474,0.1398,0.3407,0.0107,0.0221,17.25,31.42,40.57,14.05,5.1728,2.4042,77.38,0.0,mixed,20260409_174548_a14.jpg
113.73,41.01,0.4752,0.1341,0.0,0.029,0.0081,14.06,30.97,41.78,13.58,5.1728,1.9894,823.45,0.0,mixed,20260409_174548_a15.jpg
106.44,39.66,0.345,0.1391,0.3395,0.0123,0.0203,13.49,29.71,40.37,15.53,5.1418,1.9577,77.51,0.0,mixed,20260409_174548_a2.jpg
106.44,39.66,0.3452,0.1388,0.3375,0.0125,0.0208,13.49,29.67,40.37,13.45,5.1429,1.9587,77.78,0.0,mixed,20260409_174548_a3.jpg
106.44,39.66,0.3443,0.1391,0.3389,0.0123,0.0202,13.49,29.71,40.37,15.59,5.1416,1.9585,77.98,0.0,mixed,20260409_174548_a4.jpg
109.53,36.93,0.2949,0.1765,0.2584,0.0069,0.0214,16.23,36.87,38.16,16.03,4.8918,2.0204,67.71,0.0,mixed,20260409_174548_a5.jpg
66.5,24.94,0.3465,0.1414,0.2528,0.0,0.196,8.64,18.77,25.4,13.44,4.4909,1.5693,30.52,0.0,mixed,20260409_174548_a6.jpg
141.53,49.44,0.3314,0.1435,0.3646,0.0919,0.0013,17.17,37.33,50.32,16.17,5.4376,2.1869,92.74,0.023,mixed,20260409_174548_a7.jpg
105.83,28.96,0.2579,0.1014,0.2977,0.0,0.0,10.87,24.86,29.5,10.23,4.7005,1.7215,41.69,0.0,mixed,20260409_174548_a8.jpg
105.72,51.41,0.4601,0.2215,0.3602,0.0483,0.1213,16.27,34.93,52.29,17.09,5.4904,2.164,120.02,0.0001,mixed,20260409_174548_a9.jpg
110.51,58.01,0.1474,0.0806,0.0533,0.0184,0.0907,15.8,32.3,58.83,19.91,5.4824,2.177,21.76,0.0006,mixed,20260409_174554_a0.jpg
